video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"CBCcU--39vU","แม่รับ ไอซ์ ปรีชญา ช็อกหนัก หลังรู้ว่าพ่อกับแม่ป่วย l ข่าวใส่ไข่ | ThairathTV","2023-07-05T11:55:05Z","UCrFDdD-EE05N7gjwZho2wqw","Thairath Online","24","23.30.11","ข่าวใส่ไข่|ข่าวใส่ไข่ล่าสุด|ข่าวใส่ไข่ย้อนหลัง|ไอซ์ ปรีชญา|ไอซ์ ป่วย|อาการ ไอซ์ ปรีชญา ล่าสุด|มดดำ คชาภา|หนุ่ม กรรชัย|รถเมล์ คะนึงนิจ|มิ้นท์ อรชพร|วาไรตี้เล่าข่าว|ข่าวเด็ด|ข่าวแซ่บ|ข่าวหน้าหนึ่ง|รุมใส่ไข่|ข่าว|คุยข่าว|ดารา|บันเทิง|ไทยรัฐ|ไทยรัฐทีวี|ไทยรัฐออนไลน์|ไทยรัฐทีวี32|Thairath|ThairathTV|Thairathonline|ไทยรัฐทีวีสด|ข่าวไทยรัฐ|ข่าววันนี้|ข่าวล่าสุด|ดูข่าว|ข่าวใหม่|ข่าวสด","74777","0","0","103","https://i.ytimg.com/vi/CBCcU--39vU/default.jpg","False","True","แม่รับ ไอซ์ ปรีชญา ช็อกหนัก หลังรู้ว่าพ่อกับแม่ป่วย#ไอซ์ปรีชญา #ไอซ์ป่วย #อาการไอซ์ปรีชญาล่าสุด#ข่าวใส่ไข่ #ข่าวใส่ไข่ล่าสุด #ข่าวใส่ไข่ย้อนหลังกดติดตาม & กดกระดิ่ง : http://bit.ly/Subscribe_Thairathติดตามข่าวสำคัญไปกับเราWebsite : https://www.thairath.co.thWebsite : https://www.thairath.co.th/tvFacebook : https://www.facebook.com/thairathFacebook : https://www.facebook.com/thairathtvTwitter : https://twitter.com/Thairath_NewsTwitter : https://twitter.com/Thairath_TVInstagram : https://www.instagram.com/thairathInstagram : https://www.instagram.com/thairathtvLine : http://line.me/ti/p/@ThairathYoutube : https://www.youtube.com/thairathonlineติดต่อโฆษณาโทร. 02-126-1644โทร. 02-127-1111 ต่อ 2144"
"jhVVYx7CpuU","Recrutement camps de jour de l'UQAC","2023-02-13T14:35:11Z","UCwMVg6bhQmbjnNffViputxw","UQAC","24","23.30.11","[none]","35860","0","0","0","https://i.ytimg.com/vi/jhVVYx7CpuU/default.jpg","True","True","Recherche des moniteurs / monitrices pour animer les camps de jour de l'UQACPostule au https://sports.uqac.ca"
video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"VuxBpVsSpE8","Jam | ජෑම් | Episode 04","2022-11-30T12:30:08Z","UCOLUpQrqdcYRDzrLiPRLmsw","T Square ","24","23.30.11","[none]","217822","0","0","889","https://i.ytimg.com/vi/VuxBpVsSpE8/default.jpg","False","True","Jam Mini Series - https://www.facebook.com/Jam-Mini-Ser...   DirectorShanaka Udara - https://www.facebook.com/shanaka.nana...Producer & EditorChathura Dilshan - https://www.facebook.com/chathura.dil...Director of PhotographyTharindu Jayakody - https://www.facebook.com/jatarulzProduction ManagerBanuka Fernando  - https://www.facebook.com/banuka.ferna...Assistant DirectorChathuranga PereraMusic DirectorHeshan kuruppu | Bethmin GamsikaArt DirectorPathum Pramoditha, SUkitha MadubashanaCostume Designer Yohan Thilakarathne |  Pasindhu MadushanMake up ArtistRandika TishanMusic Production, Mixing and Mastering​ @Isuru Wickramanayaka   @Virus Productions ​Virus Productions - https://www.facebook.com/search/top?q...Camera Assistant2nd Camera Shihara Osha Shanaka UdaraMalish MeddegamaDulaj ChamaraBethmin GamsikaViraj RanasingheDulanja DilshanKusal MadurangaThilanka WickramasingheAkalanka PrabhashvaraKasuni KavindiJenot AnthonyThilina De silvaBaskara KrishanProduction & Presented by T Square - https://www.facebook.com/tsquarelkHow We Wonder -https://www.facebook.com/How-We-Wonde...Chayim Production - https://www.facebook.com/chayimproduc...කොලබ පැත්තෙ Song Lyrics - Shanaka UdaraMelody and Arrangements - Heshan KuruppuRecorded and Music produced by - Isuru Wickramanayaka @ Virus ProductionsMixed & Mastered by - Isuru Wickramanayaka @ Virus ProductionsTrumpet and mouth organ - Nuwan Gunawardene"
"iekP33DVkrM","The Dark Truth About Splitting: Relationship Wrecker Unveiled","2023-07-20T14:00:09Z","UCAE3JJi8tX7gfhZEXCUGd_A","Doc Snipes","27","23.30.11","Cheap CEUs|Dawn Elise Snipes|LADC CEU|MAC CEU|addiction ceus|all ceus|allceus|ce broker|ce4less|certificate programs|counseling|counseling skills|counselling|counselor certification|counselor education|doc snipes|donnelly snipes|hpcsa|lcsw ceus|live ceus|lmft ceus|lmhc ceus|nce|online course|self help|splitting|unlimited ceus|yt:cc=on|trauma|mental health|ptsd|emotional dysregulation|abandonment anxiety|relationship advice|borderline|bpd","6360","0","0","73","https://i.ytimg.com/vi/iekP33DVkrM/default.jpg","False","True","Dr. Dawn-Elise Snipes reveals how splitting is an emotional dysregulation disorder caused by trauma that wrecks relationships.  If you're in a relationship and you're struggling with splitting, then you're not alone. This video is for you. In it, I'll share with you the TRUTH about splitting: it's an emotional disorder that causes relationships to founder. I'll also provide you with tips on how to deal with it and how to heal from it. If you're looking for the truth about splitting, then this is the video for you.Dr. Dawn-Elise Snipes is a Licensed Professional Counselor and Qualified Clinical Supervisor.  She received her PhD in Mental Health Counseling from the University of Florida in 2002.  In addition to being a practicing clinician, she has provided training to counselors, social workers, nurses and case managers internationally since 2006 through AllCEUs.com 📢SUBSCRIBE and click the BELL to get notified when new videos are uploaded. If this video has helped you, please consider donating to support the channel Cashapp: 💲DocSnipes  Paypal: https://DocSnipes.com/Donate  YouTube:  DocSnipes.com/Join💻 Online course based on this video can be found at https://AllCEUs.com Unlimited continuing education CEUs $59 ⭐ Specialty Certificate Programs and Masterclasses in Case Management and Counselor Certification beginning at $89 https://AllCEUs.com/certificate-tracks#splitting #borderline #trauma#selfhelp  #counseling #counsellingNOTE:  ALL VIDEOS are for educational purposes only and are NOT a replacement for medical advice or counseling from a licensed professional.Video by Dr. Dawn Elise Snipes on integrative behavioral health approaches  including counseling techniques and skills for improving mental health and reducing mental illness.AllCEUs.com provides multimedia counselor education and CEUs for LPCs, LMHCs, LMFTs and LCSWs as well as addiction counselor precertification training and continuing education on many of the videos on this channel.  Unlike other providers like CE4Less, AllCEUs includes a weekly LIVE Stream Webinar with your unlimited continuing education and professional development membership.Chapters:00:00:00 - Understanding Splitting in Relationships00:07:49 - Coping with Splitting and Trauma00:11:51 - Supporting Boundaries and Therapy"
"NB8ikiKYvsI","Clay Hill House Apartment, Haslemere GU27 1DA","2020-11-24T17:36:31Z","UChfofv4odr8jstGXr8x_8RA","My Cocoon TV","22","23.30.11","[none]","161","0","0","0","https://i.ytimg.com/vi/NB8ikiKYvsI/default.jpg","False","True",""
"zdNz-oVJBgw","Stress und unsere emotionale Kompetenz | Dr. med. Petra Wiechel | Visite | QS24","2023-01-13T08:00:33Z","UC4InagVQ75US2EW8-3JRqIQ","QS24 - eine Perspektive mehr","22","23.30.11","qs24|holistische medizin|naturmedizin|alternative medizin|ganzheitsmedizin|ganzheitliche medizin|alexander glogg|corina klein|ganzheitliche gesundheit|holistische gesundheit|petra wiechel|visite|dr med petra wiechel|emotionale kompetenz|stress regulieren|stressregulation|auswirkungen von stress|stress gesundheit|dauerstress","747","0","0","3","https://i.ytimg.com/vi/zdNz-oVJBgw/default.jpg","False","True","Die emotionale Kompetenz wird als multidimensionale Fähigkeit zum Erkennen eigener Gefühle, zum Erkennen der Gefühle von anderen, zum Umgang mit eigenen Gefühlen und zum Ausdruck von Gefühlen verstanden. Doch sind wir dazu noch in der Lage, wenn wir unter Stress oder sogar Dauerstress stehen? Was macht dieser Stress mit unserer Psyche, unserem Unterbewusstsein und was sind die Auswirkungen davon auf unsere Gesundheit?Auf Basis der eingereichten Patienten-Informationen stellt Frau Dr. med. Petra Wiechel einen ganzheitlichen Therapieansatz in biologischer Medizin vor. „Visite in biologischer Medizin“ wird im Fernsehprogramm ausgestrahlt und via Social Media-Plattformen kostenfrei verbreitet. Das Format zielt auf eine Interaktivität zwischen Zuschauer und der Expertin ab, bei der der Teilnehmer/Zuschauer eine Zweitmeinung in biologischer Medizin erhält. Interessierte dürfen ihre Krankheitsgeschichte dokumentieren und bei QS24.tv per Mail einreichen unter: visite@qs24.tv. Auch Ihre Geschichte werden wir gerne dokumentieren.▬ Expertin ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬Dr. med. Petra Wiechel, Fachärztin für Allgemeinmedizin, Expertin für biologische MedizinSendungsnummer: V_220505-S6-29▬  Kontakt & Links  ▬▬▬▬▬▬▬▬▬▬▬▬▬Swiss Mountain Clinic AG (vormals Paracelsus Clinic al Ronc AG) Al Ronc 53 6540 Castaneda Telefon: +41 91 820 40 40 E-Mail: info@swissmountainclinic.com Webseite: https://www.swissmountainclinic.com/de▬ Abonniere uns ▬▬▬▬▬▬▬▬▬▬▬▬▬▬Youtube 1: https://www.youtube.com/c/QS24SchweizerPrivatfernsehen?sub_confirmation=1Youtube 2: https://www.youtube.com/c/QS24TV?sub_confirmation=1Telegam:   https://t.me/QS24_tvFacebook:  https://www.facebook.com/qs24officialMessenger: https://m.me/qs24officialInstagram: https://instagram.com/qs24.tvs▬ Über QS24 ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬QS24 stellt die erste deutschsprachige Informationsdatenbank dar, die die Naturheilkunde und ganzheitliche Medizin inklusive der Psyche abdeckt.Somit hat man eine weitere Sichtweise in Ergänzung zur herkömmlichen Medizin.Haben Sie nicht genügend Zeit um sich regelmässig die Videos anzuschauen?Dann hören sie unsere Sendungen als Audio Podcast im Auto, im Zug oder wo immer Sie gerade sind unter https://qs24.tv/podcast.Aktivieren Sie unsere Push-Benachrichtigungen in ihrem Browser jetzt kostenlos unter https://qs24.tv.Vielen Dank! Ihr #QS24 #Gesundheitsfernsehen aus der Schweiz 🇨🇭"
"mgmJCG-UfmQ","Fronus inverter ka aj ka rate or unboxing|4.2 frouns inverter k new features|Inverter Air filters","2022-09-20T08:45:01Z","UCSLQRWU7xflZgepTfbb2w5g","Problem Tracker","22","23.30.11","[none]","2159","0","0","4","https://i.ytimg.com/vi/mgmJCG-UfmQ/default.jpg","False","True","soler|soler inverter|inverex|fronus inverter|bijli ki bachat"
"PMxHbu-6fGE","kachh badam cover female version Anchal Singh #shorts #badamsong","2022-02-18T02:18:22Z","UC-piRWTv7o-ma1QtNZ99lqA","Sangit Anchal Singh","10","23.30.11","[none]","2528","0","0","192","https://i.ytimg.com/vi/PMxHbu-6fGE/default.jpg","False","True","Kacha Badam Female Version Song | কাঁচা বাদাম | @KachaBadam SangitAnchal presenting badam badam female version Keywords :- Badam badam female version badam badam dada kacha badam song badam badam remix badam badam song kacha badam song remix the badam song kacha badam remix badam hawker song কাঁচা বাদাম কাঁচা বাদাম গান badam hokar Badam badam song lyrics kacha badam new song bangla meme remix ShortKacha Badam Female Version Song | কাঁচা বাদাম | @KachaBadam  badam   #headphone_recommended #badam #badamsong #badambadam #kachabadam #coversong #femaleversionstatus #shorts #badamsong #whatsappstatus #viral #viralvideo #viralshorts #trendingshorts #trendingstatus #trendigsong #hindisongstatus #hindisong thanx for watching ☺"
"L49JJp-UZ1I","Earn 1 Crore Rupees With 1 Acre Land | Golden Cash Crop in Pakistan","2022-03-13T09:15:01Z","UC1mT8MKi7O1C6SQc2zS4i4A","Mohsin Bhatti","27","23.30.11","narc g1 garlic|g1 garlic|garlic farming|garlic|garlic farming in pakistan|garlic g1|narc g1 garlic seed rate|g1 garlic farming|elephant garlic|narc g1 garlic seed|how to grow g1 garlic|g1 garlic in pakistan|g1 garlic farming in pakistan|garlic cultivation|g1 garlic seed|narc g1 garlic seed for sale|narc g1 garlic farming in pakistan|g1 lehsan ki kasht|lehsion narc g1 garlic|g1 lehsan|narc g1 lehsan|lehsan farming|garlic g1 farming in pakistan","326534","0","0","773","https://i.ytimg.com/vi/L49JJp-UZ1I/default.jpg","False","True","Today's video is different from the regular videos. I will introduce you to a crop that can help you generate good money in a season. G1 is an unparalleled variety of garlic. Its production has been recorded up to 250 million per acre this year. Which is the highest production of any variety of garlic in Pakistan!The most important advantage of this variety is its long shelf life. It does not spoil for a year if stored in a well-ventilated and shady place with stalks. If the farmer stores it well and sells it in winter, then the general market rate will also increase significantly.I suggest you to watch this interesting video till end. The video covers all details related to crop, seeds, cultivation and revenue it can generate.#G1 #garlic #lehsan"
